referenceID,total_covered_bases,total_polymorphic_bases,total_polymorphic_rate,dominant_allele_distr_mean,dominant_allele_distr_sd,dominant_allele_distr_perc_10,dominant_allele_distr_perc_20,dominant_allele_distr_perc_30,dominant_allele_distr_perc_40,dominant_allele_distr_perc_50,dominant_allele_distr_perc_60,dominant_allele_distr_perc_70,dominant_allele_distr_perc_80,dominant_allele_distr_perc_90,dominant_allele_distr_perc_95,dominant_allele_distr_perc_98,dominant_allele_distr_perc_99
contig_4647,308,0,0.0,,,,,,,,,,,,,,
contig_24787,11980,379,0.031636060100166945,0.648367929271865,0.0927175590256214,0.5294117647058824,0.5641304347826087,0.5833333333333334,0.6153846153846154,0.6666666666666666,0.6923076923076923,0.7142857142857143,0.7377574370709382,0.7692307692307693,0.7857142857142857,0.7857142857142857,0.7857142857142857
contig_7692,37028,1651,0.04458787944258399,0.6652493332241919,0.08674862245838931,0.5416666666666666,0.5789473684210527,0.6136363636363636,0.6511627906976745,0.6785714285714286,0.7037037037037037,0.7272727272727273,0.75,0.7708333333333334,0.782608695652174,0.7916666666666666,0.7931034482758621
contig_8865,6641,172,0.02589971389850926,0.6876565782159814,0.08167323024446063,0.5454545454545454,0.6022222222222222,0.6666666666666666,0.6923076923076923,0.7058823529411765,0.7272727272727273,0.75,0.7647058823529411,0.7777777777777778,0.7813492063492062,0.7894736842105263,0.7894736842105263
contig_3879,37799,346,0.009153681314320485,0.6690895473577834,0.07875506665688835,0.5454545454545454,0.6,0.6363636363636364,0.6666666666666666,0.6923076923076923,0.7,0.7222222222222222,0.7333333333333333,0.7669683257918551,0.7777777777777778,0.7857142857142857,0.7857142857142857
contig_6003,14647,178,0.0121526592476275,0.6358675546546051,0.08780386323412087,0.5,0.5412587412587412,0.5793859649122808,0.6145299145299146,0.6428571428571429,0.6666666666666666,0.7,0.7142857142857143,0.75,0.778968253968254,0.7857142857142857,0.7894736842105263
contig_13891,234,10,0.042735042735042736,0.676428542465475,0.08176910250531849,0.5663663663663664,0.600470035252644,0.6298309178743962,0.6388888888888888,0.6747076023391813,0.71468788249694,0.7296511627906976,0.7555555555555555,0.7795454545454545,0.7875,0.7922727272727272,0.7938636363636363
contig_19750,1796,12,0.0066815144766146995,0.6369093597034773,0.07327930967628042,0.5571428571428572,0.5738095238095238,0.5848039215686275,0.5929411764705882,0.6095238095238096,0.6476190476190475,0.6666666666666666,0.7151515151515152,0.7477272727272727,0.7566176470588235,0.7614705882352941,0.7630882352941176
contig_13903,1203,39,0.032418952618453865,0.6315462315462315,0.08131870897021941,0.5,0.5454545454545454,0.6,0.6,0.6363636363636364,0.6666666666666666,0.7,0.7,0.75,0.75,0.75,0.75
contig_24331,4277,8,0.0018704699555763386,0.635254329004329,0.08828187080841135,0.5499999999999999,0.5761904761904761,0.5850000000000001,0.5966666666666667,0.6,0.6254545454545455,0.7145454545454545,0.740909090909091,0.75,0.75,0.75,0.75
contig_17122,1346,29,0.021545319465081723,0.6484683673324647,0.07353751760324113,0.5757575757575758,0.5933333333333334,0.6,0.6363636363636364,0.6363636363636364,0.6666666666666666,0.6969230769230769,0.7,0.7538461538461538,0.7692307692307693,0.7764835164835164,0.7810989010989011
contig_6977,12984,636,0.048983364140480594,0.6559351465801548,0.09347194326004724,0.5294117647058824,0.5625,0.603030303030303,0.6363636363636364,0.6666666666666666,0.6923076923076923,0.7272727272727273,0.75,0.7692307692307693,0.7857142857142857,0.7857142857142857,0.7882575757575757
contig_6489,4579,169,0.03690762175147412,0.6471710451967885,0.08738102168451105,0.541025641025641,0.5807692307692308,0.5870182555780933,0.6086956521739131,0.6470588235294118,0.6818181818181818,0.7085714285714285,0.7434782608695653,0.7598377281947263,0.7727272727272727,0.7777777777777778,0.7857142857142857
contig_4016,1400,2,0.0014285714285714286,0.7,0.0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
contig_15653,2299,1,0.00043497172683775554,0.7692307692307693,0.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693
contig_12899,4875,285,0.05846153846153846,0.6359790541988685,0.08066130267532026,0.5333333333333333,0.5625,0.6,0.6153846153846154,0.6363636363636364,0.6666666666666666,0.6923076923076923,0.7,0.7433333333333332,0.7692307692307693,0.7719658119658119,0.7857142857142857
contig_17806,351,35,0.09971509971509972,0.6294413989371972,0.107829035913671,0.5,0.5384615384615384,0.5714285714285714,0.5833333333333334,0.6363636363636364,0.6953846153846154,0.7126050420168067,0.7272727272727273,0.7588235294117647,0.7660633484162895,0.7745054945054946,0.7801098901098901
contig_11172,3205,0,0.0,,,,,,,,,,,,,,
contig_2039,343166,293,0.0008538141890513629,0.705880992611107,0.07844453079941548,0.5769230769230769,0.6268518518518519,0.6746666666666666,0.7142857142857143,0.7333333333333333,0.75,0.7647058823529411,0.7777777777777778,0.7857142857142857,0.7872180451127818,0.7894736842105263,0.7894736842105263
contig_17995,998,17,0.017034068136272545,0.6709740056580341,0.06183116864807839,0.615,0.6272727272727273,0.6363636363636364,0.638961038961039,0.6470588235294118,0.7132867132867132,0.7272727272727273,0.7272727272727273,0.7296969696969697,0.7405128205128204,0.7577435897435898,0.7634871794871795
contig_6718,638,12,0.018808777429467086,0.7349690077684632,0.05303223375687013,0.6666666666666666,0.6761904761904761,0.7142857142857143,0.7233082706766917,0.743421052631579,0.7666666666666667,0.7848484848484848,0.7878787878787878,0.7878787878787878,0.7902298850574713,0.7919540229885058,0.792528735632184
contig_7384,1450,163,0.11241379310344828,0.6504586178708669,0.09301067385078571,0.5,0.5454545454545454,0.6153846153846154,0.6363636363636364,0.6666666666666666,0.6875,0.7142857142857143,0.7333333333333333,0.7647058823529411,0.7857142857142857,0.7857142857142857,0.7857142857142857
contig_6395,4,0,0.0,,,,,,,,,,,,,,
contig_16389,12,0,0.0,,,,,,,,,,,,,,
contig_3776,286,1,0.0034965034965034965,0.5675675675675675,0.0,0.5675675675675675,0.5675675675675675,0.5675675675675675,0.5675675675675675,0.5675675675675675,0.5675675675675675,0.5675675675675675,0.5675675675675675,0.5675675675675675,0.5675675675675675,0.5675675675675675,0.5675675675675675
contig_20628,66,0,0.0,,,,,,,,,,,,,,
contig_9038,2094,75,0.03581661891117478,0.7176339320580808,0.061264272312913565,0.6153846153846154,0.6968421052631579,0.7,0.7109243697478992,0.7272727272727273,0.75,0.7647058823529411,0.770940170940171,0.7777777777777778,0.7857142857142857,0.7894736842105263,0.7894736842105263
contig_15587,1417,2,0.0014114326040931546,0.6428571428571428,0.14285714285714285,0.5285714285714286,0.5571428571428572,0.5857142857142857,0.6142857142857143,0.6428571428571428,0.6714285714285714,0.7,0.7285714285714285,0.7571428571428571,0.7714285714285714,0.78,0.7828571428571428
contig_4440,2566,37,0.014419329696024942,0.6412733000968297,0.07604568682450377,0.5714285714285714,0.5771428571428571,0.6,0.6,0.625,0.6588235294117647,0.6717948717948717,0.7142857142857143,0.75,0.7538461538461537,0.7738461538461539,0.7797802197802198
contig_12443,783,3,0.0038314176245210726,0.6666666666666666,0.04285495643554835,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6545454545454545,0.6727272727272727,0.6909090909090909,0.7090909090909091,0.7181818181818181,0.7236363636363636,0.7254545454545455
contig_25153,104,4,0.038461538461538464,0.5530303030303031,0.03430070128082357,0.5136363636363637,0.5272727272727272,0.5409090909090909,0.553030303030303,0.5643939393939394,0.5757575757575758,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334
contig_22002,28854,230,0.007971165176405351,0.6859669670966294,0.07738279159732665,0.5714285714285714,0.6153846153846154,0.6470588235294118,0.6666666666666666,0.7,0.7083333333333334,0.7423913043478259,0.7656108597285068,0.7782608695652173,0.7857142857142857,0.7894736842105263,0.7894736842105263
contig_20948,2020,18,0.00891089108910891,0.7331501831501831,0.04978856124200802,0.6923076923076923,0.7,0.7,0.7114285714285714,0.7321428571428572,0.7538461538461538,0.7840659340659341,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857
contig_15411,1088,75,0.06893382352941177,0.6720530751336379,0.10112377953021548,0.5330316742081448,0.5942857142857143,0.6138888888888889,0.6969230769230769,0.7,0.7272727272727273,0.7478260869565218,0.75,0.7692307692307693,0.782608695652174,0.7873188405797101,0.7916666666666666
contig_16745,85,2,0.023529411764705882,0.7272727272727273,0.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273
contig_15775,72481,1832,0.025275589464825266,0.640703135503752,0.08625371862161794,0.5263157894736842,0.5454545454545454,0.5833333333333334,0.6153846153846154,0.6428571428571429,0.6666666666666666,0.7,0.7272727272727273,0.75,0.7692307692307693,0.7857142857142857,0.7857142857142857
contig_22851,4712,78,0.016553480475382003,0.6578807379146746,0.0908307992764953,0.5,0.5522727272727272,0.6015384615384615,0.6415584415584416,0.6961538461538461,0.7,0.7128571428571429,0.75,0.7660633484162895,0.7857142857142857,0.7857142857142857,0.7857142857142857
contig_21328,1343,74,0.055100521221146684,0.6302611802611804,0.07262320351677627,0.5384615384615384,0.5714285714285714,0.6,0.6,0.6,0.6363636363636364,0.6666666666666666,0.7194805194805196,0.7333333333333333,0.75,0.7692307692307693,0.7736813186813186
contig_1670,23919,192,0.008027091433588361,0.7163122233785449,0.06484495654301384,0.6,0.6842105263157895,0.7,0.7242424242424242,0.7333333333333333,0.75,0.7638655462184873,0.7692307692307693,0.7772727272727273,0.7857142857142857,0.7857142857142857,0.7857142857142857
contig_15081,524,31,0.05916030534351145,0.6172946151557653,0.04706677166780643,0.5652173913043478,0.5833333333333334,0.5909090909090909,0.6,0.6086956521739131,0.6190476190476191,0.625,0.6521739130434783,0.6666666666666666,0.7083333333333333,0.75,0.75
contig_7773,8204,30,0.0036567528035104826,0.6409221454532511,0.08601745234625001,0.5474509803921569,0.5748287671232877,0.584254106149043,0.6,0.6082207207207206,0.6412776412776413,0.681668625146886,0.7431325527813043,0.7745519713261648,0.786036036036036,0.7928198198198199,0.7928384813384813
contig_23654,1517,55,0.03625576796308504,0.6057120836638412,0.09687087990664388,0.5,0.5,0.5454545454545454,0.5454545454545454,0.5833333333333334,0.6363636363636364,0.6619047619047618,0.7033962264150944,0.75,0.7647058823529411,0.768868778280543,0.7753846153846154
contig_14514,930,0,0.0,,,,,,,,,,,,,,
contig_25910,173,0,0.0,,,,,,,,,,,,,,
contig_3522,5818,187,0.03214162942591956,0.6522492326493562,0.08527166506124467,0.5294117647058824,0.5642857142857143,0.6,0.6389610389610391,0.6666666666666666,0.6875,0.7142857142857143,0.7222222222222222,0.7647058823529411,0.7857142857142857,0.7857142857142857,0.7931034482758621
contig_13601,1846,0,0.0,,,,,,,,,,,,,,
contig_17761,862,33,0.0382830626450116,0.6934788621954397,0.09706608164500112,0.6,0.6484848484848484,0.6666666666666666,0.7246753246753247,0.75,0.75,0.75,0.75,0.7617647058823529,0.7758241758241758,0.7857142857142857,0.7857142857142857
contig_7670,185,0,0.0,,,,,,,,,,,,,,
contig_19904,2666,37,0.01387846961740435,0.696178835980495,0.06210141990604194,0.6111111111111112,0.642,0.6666666666666666,0.6864285714285714,0.7142857142857143,0.7272727272727273,0.727972027972028,0.75,0.7672667757774141,0.7781004709576137,0.788744939271255,0.7891093117408907
contig_16549,2167,81,0.0373788647900323,0.65934098874293,0.09073964053441533,0.5227272727272727,0.5555555555555556,0.6153846153846154,0.6428571428571429,0.6666666666666666,0.7058823529411765,0.7333333333333333,0.746031746031746,0.7692307692307693,0.7837837837837838,0.794419306184012,0.7949883449883449
contig_25881,2259,0,0.0,,,,,,,,,,,,,,
contig_3556,187,0,0.0,,,,,,,,,,,,,,
contig_11226,408,6,0.014705882352941176,0.6722222222222222,0.05983516452371669,0.5916666666666667,0.6,0.6499999999999999,0.7,0.7,0.7,0.7,0.7,0.725,0.7375,0.745,0.7475
contig_23514,86280,465,0.005389429763560501,0.6722258577789992,0.07998563865119364,0.5454545454545454,0.6,0.6363636363636364,0.6666666666666666,0.6875,0.7037037037037037,0.7272727272727273,0.75,0.7692307692307693,0.7857142857142857,0.7884210526315788,0.7902631578947369
contig_1400,5001,330,0.06598680263947211,0.6652836872844599,0.0945605319302802,0.5333333333333333,0.5789473684210527,0.611904761904762,0.6465686274509804,0.6792857142857143,0.7068627450980393,0.7333333333333333,0.7647058823529411,0.7781250000000001,0.7894736842105263,0.7931034482758621,0.7931034482758621
contig_12674,3362,399,0.11867935752528257,0.6429368832702517,0.09118218359205024,0.5258145363408521,0.5454545454545454,0.5882352941176471,0.6161172161172163,0.6551724137931034,0.6875,0.7058823529411765,0.7272727272727273,0.7647058823529411,0.7777777777777778,0.7857142857142857,0.7894736842105263
contig_16895,8949,3,0.00033523298692591353,0.771885521885522,0.016015402012155247,0.7555555555555555,0.7611111111111111,0.7666666666666667,0.7722222222222223,0.7777777777777778,0.7797979797979798,0.7818181818181819,0.7838383838383838,0.7858585858585858,0.7868686868686868,0.7874747474747474,0.7876767676767676
contig_25073,167,2,0.011976047904191617,0.7136363636363636,0.013636363636363669,0.7027272727272726,0.7054545454545454,0.7081818181818181,0.7109090909090909,0.7136363636363636,0.7163636363636363,0.7190909090909091,0.7218181818181818,0.7245454545454546,0.725909090909091,0.7267272727272728,0.727
contig_12736,2286,1,0.0004374453193350831,0.7037037037037037,0.0,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7037037037037037
contig_3224,1111,12,0.010801080108010801,0.63236210628452,0.10665816253509543,0.5188505747126437,0.5333333333333333,0.5411904761904762,0.5642857142857143,0.6357142857142857,0.7163636363636363,0.7272727272727273,0.7272727272727273,0.7327272727272727,0.7595833333333333,0.7788333333333333,0.78525
contig_13104,3437,11,0.003200465522257783,0.6317228226319135,0.0738693535043855,0.5454545454545454,0.6,0.6,0.6153846153846154,0.6153846153846154,0.6363636363636364,0.6363636363636364,0.7,0.75,0.75,0.75,0.75
contig_17209,8469,41,0.004841185500059039,0.6775245080123128,0.07003591296218378,0.6,0.6363636363636364,0.6428571428571429,0.7,0.7,0.7,0.7,0.7272727272727273,0.75,0.7692307692307693,0.7857142857142857,0.7857142857142857
contig_22584,3214,125,0.0388923459863099,0.6674501638712164,0.08486564294476172,0.5412587412587412,0.6,0.6,0.6666666666666666,0.7,0.7194805194805194,0.7272727272727273,0.75,0.7692307692307693,0.7692307692307693,0.7777777777777778,0.7866666666666667
contig_13298,191,6,0.031413612565445025,0.5586247086247086,0.04548218035085708,0.5192307692307692,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5692307692307692,0.6,0.6181818181818182,0.6272727272727272,0.6327272727272727,0.6345454545454545
contig_6692,1133,36,0.03177405119152692,0.6812920104586772,0.096287415551103,0.5227272727272727,0.6,0.6132478632478633,0.6428571428571429,0.7136363636363636,0.75,0.7692307692307693,0.7692307692307693,0.7817460317460317,0.7857142857142857,0.7857142857142857,0.7857142857142857
contig_1375,1153,59,0.05117085862966175,0.6259509037977978,0.09246477306437771,0.5,0.5481818181818182,0.5677018633540373,0.5833333333333334,0.6190476190476191,0.646218487394958,0.6666666666666666,0.7296969696969697,0.7647058823529411,0.7857142857142857,0.7857142857142857,0.7857142857142857
contig_10467,894,57,0.06375838926174497,0.6347278452541611,0.09502849232803585,0.5,0.5454545454545454,0.5966666666666667,0.6,0.6363636363636364,0.6820512820512821,0.7272727272727273,0.7272727272727273,0.75,0.7692307692307693,0.7692307692307693,0.7692307692307693
contig_7788,1219,44,0.03609515996718622,0.6370160965898722,0.09992742882253453,0.5088235294117647,0.5454545454545454,0.56125,0.6030769230769231,0.6363636363636364,0.6470588235294118,0.7027272727272726,0.7576923076923077,0.7692307692307693,0.7692307692307693,0.7720647773279353,0.7807692307692308
contig_19479,1687,105,0.06224066390041494,0.6714888592773,0.06861938233531704,0.5836812144212524,0.6111111111111112,0.6296296296296297,0.6513043478260869,0.6842105263157895,0.6923076923076923,0.7142857142857143,0.7333333333333333,0.7647058823529411,0.7732009925558312,0.7777777777777778,0.7777777777777778
contig_9671,152,0,0.0,,,,,,,,,,,,,,
contig_2127,169,3,0.01775147928994083,0.709090909090909,0.01285648693066453,0.7,0.7,0.7,0.7,0.7,0.7054545454545454,0.7109090909090909,0.7163636363636363,0.7218181818181818,0.7245454545454546,0.7261818181818182,0.7267272727272728
contig_19762,1360,0,0.0,,,,,,,,,,,,,,
contig_18383,4493,315,0.07010905853549966,0.6430838746942461,0.0958774503026899,0.5215238095238095,0.5454545454545454,0.5833333333333334,0.6071428571428571,0.6428571428571429,0.6875,0.7222222222222222,0.7391304347826086,0.7674208144796382,0.7857142857142857,0.7890271132376395,0.7894736842105263
contig_23127,794,1,0.0012594458438287153,0.7,0.0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
contig_20639,1398,78,0.055793991416309016,0.5965000722487626,0.07398772927804946,0.5,0.5353846153846153,0.5454545454545454,0.5696428571428571,0.5972222222222223,0.6263157894736842,0.6363636363636364,0.6363636363636364,0.6766666666666665,0.7647058823529411,0.7777777777777778,0.7777777777777778
contig_24995,3873,58,0.014975471210947586,0.6431515437556535,0.07880959155089205,0.5231884057971015,0.5833333333333334,0.6,0.6363636363636364,0.6568627450980392,0.6923076923076923,0.7,0.7085714285714286,0.7272727272727273,0.75,0.7665384615384616,0.7692307692307693
contig_16670,5846,244,0.041737940472117686,0.6485914366274673,0.0930986292403944,0.5,0.5454545454545454,0.5988235294117645,0.6363636363636364,0.6666666666666666,0.7,0.7155844155844155,0.7333333333333333,0.7647058823529411,0.7832417582417581,0.7857142857142857,0.7857142857142857
contig_2407,1163,0,0.0,,,,,,,,,,,,,,
contig_15466,834,17,0.02038369304556355,0.5898395721925134,0.049710892972330584,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5833333333333334,0.5833333333333334,0.5933333333333334,0.6,0.6533333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
contig_7407,7673,165,0.021503974977192752,0.6439976577100747,0.09564212025923337,0.5,0.5454545454545454,0.5927272727272727,0.6190476190476191,0.6666666666666666,0.6875,0.7142857142857143,0.7333333333333333,0.75,0.7720279720279719,0.7848447204968944,0.7870676691729322
contig_8399,1788,35,0.019574944071588368,0.6753280441501154,0.08905863740540365,0.5342857142857144,0.5714285714285714,0.6521739130434783,0.6757575757575758,0.7083333333333334,0.7165714285714285,0.7266457680250784,0.7517241379310345,0.7713286713286713,0.7879310344827586,0.7931034482758621,0.7931034482758621
contig_16836,229,1,0.004366812227074236,0.6363636363636364,0.0,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364
contig_5697,2018,161,0.07978196233894945,0.6535699090850591,0.09065723235867261,0.5333333333333333,0.5555555555555556,0.5882352941176471,0.6153846153846154,0.6875,0.7,0.7222222222222222,0.7333333333333333,0.7692307692307693,0.7777777777777778,0.7857142857142857,0.7894736842105263
contig_23347,97,0,0.0,,,,,,,,,,,,,,
contig_13826,2992,73,0.024398395721925134,0.6534802883479948,0.07968585282094291,0.528744939271255,0.5833333333333334,0.6,0.6373626373626374,0.6666666666666666,0.6923076923076923,0.7142857142857143,0.7222222222222222,0.75,0.7692307692307693,0.7727272727272727,0.7741414141414141
contig_21873,441,0,0.0,,,,,,,,,,,,,,
contig_4201,1652960,157,9.498112477010938e-05,0.6940413205606806,0.07847345335300827,0.5751126126126126,0.6372960372960373,0.6680701754385965,0.6896618357487923,0.7046979865771812,0.7222222222222222,0.7451828830982548,0.7674017642341621,0.7857142857142857,0.7926632428466618,0.7976156922490953,0.7988315309800721
contig_24384,5700,30,0.005263157894736842,0.7050999157166221,0.08515590476494268,0.5478213507625272,0.6541666666666667,0.6792984473835537,0.7108190091001011,0.7357142857142858,0.7524390243902439,0.7692307692307693,0.7755555555555556,0.7878787878787878,0.7917249417249417,0.7948717948717948,0.7948717948717948
contig_3976,1483,87,0.05866486850977748,0.6793174326829714,0.08682118698660374,0.5454545454545454,0.6,0.6230769230769231,0.6666666666666666,0.7272727272727273,0.7272727272727273,0.7394736842105262,0.75,0.7857142857142857,0.7894736842105263,0.7894736842105263,0.789780701754386
contig_1246,199565,2484,0.01244707238243179,0.660879857142244,0.08797774829210211,0.5333333333333333,0.5714285714285714,0.604127358490566,0.6363636363636364,0.6666666666666666,0.6976744186046512,0.725,0.75,0.7777777777777778,0.7872340425531915,0.7934482758620691,0.7954545454545454
contig_7680,5426,26,0.004791743457427202,0.6469525666641052,0.0712100437508522,0.5643939393939394,0.5833333333333334,0.6,0.6363636363636364,0.6515151515151515,0.6666666666666666,0.69375,0.7,0.7386363636363636,0.75,0.7678571428571428,0.7767857142857143
contig_16925,1229,30,0.024410089503661515,0.699711064649145,0.06403012053634234,0.631578947368421,0.6606060606060606,0.7,0.7,0.7136363636363636,0.7333333333333333,0.7407894736842104,0.75,0.75,0.7580882352941176,0.7680748663101604,0.7704010695187166
contig_24771,7303,22,0.0030124606326167327,0.6952479338842973,0.03632428844096517,0.6427272727272727,0.7,0.7,0.7,0.7,0.7,0.7,0.7218181818181818,0.7272727272727273,0.7272727272727273,0.7404545454545455,0.7452272727272727
contig_7259,1150,0,0.0,,,,,,,,,,,,,,
contig_7936,3272,1,0.0003056234718826406,0.7894736842105263,0.0,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263
contig_24524,1206,39,0.03233830845771144,0.6702810010502319,0.08120475991979537,0.5757575757575758,0.6,0.6363636363636364,0.6424242424242425,0.6923076923076923,0.7,0.7272727272727273,0.75,0.7692307692307693,0.7692307692307693,0.7731868131868133,0.7794505494505494
contig_21061,728,27,0.03708791208791209,0.6219582886249553,0.07324147964848111,0.5384615384615384,0.5506493506493506,0.580952380952381,0.59,0.6153846153846154,0.6402597402597403,0.6476190476190476,0.6933333333333334,0.7272727272727273,0.7431818181818182,0.7592307692307693,0.7642307692307693
contig_11140,940,20,0.02127659574468085,0.6646153846153846,0.09656039222314174,0.5,0.5454545454545454,0.6107692307692308,0.6666666666666666,0.7136363636363636,0.7272727272727273,0.7290909090909091,0.7405128205128205,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693
contig_281,1559,146,0.09364977549711354,0.6666225448362654,0.08784660793436944,0.5357142857142857,0.5882352941176471,0.6111111111111112,0.6428571428571429,0.6666666666666666,0.7142857142857143,0.7333333333333333,0.75,0.7857142857142857,0.7894736842105263,0.7898366606170599,0.7936612576064909
contig_13563,38699,356,0.009199204113801391,0.6838698444684115,0.08155331995580095,0.5454545454545454,0.6,0.6470588235294118,0.6666666666666666,0.7,0.7272727272727273,0.75,0.7647058823529411,0.7777777777777778,0.7857142857142857,0.7894736842105263,0.7904605263157894
contig_10452,2321,6,0.0025850926324859974,0.6339355089355089,0.07367007442905452,0.5419580419580419,0.5454545454545454,0.5909090909090908,0.6363636363636364,0.6515151515151515,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7083333333333333,0.7291666666666666,0.7416666666666667,0.7458333333333333
contig_15330,931,4,0.004296455424274973,0.5549450549450549,0.05312933957641133,0.5115384615384615,0.5230769230769231,0.5346153846153846,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5489010989010988,0.5802197802197803,0.6115384615384616,0.6271978021978022,0.6365934065934067,0.6397252747252747
contig_17135,1394,6,0.00430416068866571,0.763095238095238,0.018633899812498255,0.7416666666666667,0.75,0.7559523809523809,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7738095238095237,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857
contig_20753,195,0,0.0,,,,,,,,,,,,,,
contig_8982,109,0,0.0,,,,,,,,,,,,,,
contig_3279,767,6,0.007822685788787484,0.6836829836829836,0.07391630077028734,0.6,0.6,0.6181818181818182,0.6363636363636364,0.6818181818181819,0.7272727272727273,0.7482517482517483,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693
contig_8948,607,38,0.06260296540362438,0.6602376155910762,0.08325552739554808,0.5361038961038961,0.6209090909090909,0.64,0.6666666666666666,0.6756756756756757,0.6798941798941799,0.7033333333333334,0.7272727272727273,0.7468181818181818,0.7695604395604396,0.7761203007518797,0.782796992481203
contig_1880,106,6,0.05660377358490566,0.6494949494949495,0.0701056674725682,0.5666666666666667,0.6,0.6181818181818182,0.6363636363636364,0.6515151515151515,0.6666666666666666,0.696969696969697,0.7272727272727273,0.7303030303030302,0.7318181818181818,0.7327272727272727,0.733030303030303
contig_4221,1775,97,0.05464788732394366,0.6671102331478431,0.0924129549622816,0.5274074074074074,0.5664596273291925,0.6187675070028011,0.6778801843317972,0.6956521739130435,0.7119047619047619,0.7368421052631579,0.75,0.7666666666666667,0.7815217391304348,0.7828571428571429,0.7860098522167487
contig_7158,3129,0,0.0,,,,,,,,,,,,,,
contig_19818,3755,5,0.0013315579227696406,0.6572161172161172,0.07517654443994094,0.563076923076923,0.5876923076923076,0.62,0.6599999999999999,0.7,0.7057142857142857,0.7114285714285714,0.7180952380952381,0.7257142857142856,0.7295238095238095,0.7318095238095238,0.7325714285714285
contig_7378,5962,173,0.02901710835290171,0.6765281748640435,0.07970545849291305,0.5833333333333334,0.6111111111111112,0.6153846153846154,0.6666666666666666,0.6923076923076923,0.7142857142857143,0.7333333333333333,0.75,0.7692307692307693,0.7777777777777778,0.7857142857142857,0.7857142857142857
contig_3354,701,32,0.0456490727532097,0.6150430555132409,0.09050605113387912,0.5304642166344293,0.5348837209302325,0.5416666666666666,0.552125,0.5997023809523809,0.6128654970760234,0.7058823529411765,0.7058823529411765,0.739819004524887,0.7613590263691683,0.7754969574036511,0.7843002028397567
contig_11718,11072,664,0.05997109826589595,0.6536487283801599,0.09002766439824987,0.5384615384615384,0.5789473684210527,0.6,0.6161172161172161,0.6538461538461539,0.6923076923076923,0.7227272727272726,0.75,0.7692307692307693,0.7824048913043479,0.7878787878787878,0.7894736842105263
contig_19378,197,15,0.07614213197969544,0.6078787878787878,0.07141749881382557,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5781818181818181,0.6,0.6145454545454545,0.6363636363636364,0.6545454545454547,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273
contig_21370,157121,1740,0.011074267602675644,0.6766022184650784,0.08553182050255928,0.5454545454545454,0.5882352941176471,0.6309941520467834,0.6666666666666666,0.6923076923076923,0.72,0.7368421052631579,0.76,0.7777777777777778,0.7894736842105263,0.7894736842105263,0.7916666666666666
contig_23384,165,0,0.0,,,,,,,,,,,,,,
contig_15665,83,8,0.0963855421686747,0.5568181818181818,0.030065355807552176,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5727272727272726,0.6045454545454545,0.6236363636363635,0.63
contig_3278,263,16,0.060836501901140684,0.7218749999999999,0.042779682547972785,0.6961538461538461,0.7,0.7,0.7,0.725,0.75,0.75,0.75,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693
